Evidence ID,Source Module,Source Zip (Inventory),Manifest Name,Category,Present In Source Zip,Also In addons_extra.zip,Preliminary Classification,Classification Rule,Status
PS04-MOD-0167,delivery_usps_rest,02 OTHER.zip,United States Postal Service (USPS) Shipping,Shipping Connectors,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0168,digest,02 OTHER.zip,KPI Digests,Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0169,digest_enterprise,02 OTHER.zip,Digest Enterprise,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0170,documents,02 OTHER.zip,Documents,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0171,documents_account,02 OTHER.zip,Documents - Accounting,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0172,documents_account_peppol,02 OTHER.zip,Documents - Import from Peppol,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0173,documents_approvals,02 OTHER.zip,Documents - Approvals,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0174,documents_fleet,02 OTHER.zip,Documents - Fleet,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0175,documents_fsm,02 OTHER.zip,Documents - FSM,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0176,documents_hr,02 OTHER.zip,Documents - HR,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0177,documents_hr_expense,02 OTHER.zip,Documents - Expense,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0178,documents_hr_holidays,02 OTHER.zip,Documents - Time Off,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0179,documents_hr_payroll,02 OTHER.zip,Documents - Payroll,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0180,documents_l10n_be_hr_payroll,02 OTHER.zip,Documents - Belgian Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0181,documents_l10n_ch_hr_payroll,02 OTHER.zip,Documents - Swiss Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0182,documents_l10n_hk_hr_payroll,02 OTHER.zip,Documents - Hong Kong Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0183,documents_l10n_ke_hr_payroll,02 OTHER.zip,Documents - Kenyan Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0184,documents_l10n_mx_hr_payroll_account_edi,02 OTHER.zip,Documents - Mexican Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0185,documents_product,02 OTHER.zip,Documents - Product,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0186,documents_project,02 OTHER.zip,Documents - Projects,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0187,documents_project_sale,02 OTHER.zip,Documents - Project - Sale,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0188,documents_project_sign,02 OTHER.zip,Documents Project Sign,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0189,documents_sign,02 OTHER.zip,Documents - Signatures,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0190,documents_spreadsheet,02 OTHER.zip,Documents Spreadsheet,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0191,documents_spreadsheet_survey,02 OTHER.zip,Spreadsheet Survey,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0192,equity,02 OTHER.zip,Equity,Accounting/Accounting,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0193,esg,02 OTHER.zip,ESG,ESG,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0194,esg_csrd,02 OTHER.zip,ESG CSRD,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0195,esg_csrd_ai,02 OTHER.zip,AI - ESG CSRD,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0196,esg_csrd_hr,02 OTHER.zip,HR - ESG CSRD,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0197,esg_csrd_hr_fleet,02 OTHER.zip,ESG CSRD - Fleet,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0198,esg_hr,02 OTHER.zip,ESG HR,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0199,esg_hr_fleet,02 OTHER.zip,ESG HR Fleet,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0200,esg_project,02 OTHER.zip,ESG Project,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0201,event,02 OTHER.zip,Events Organization,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0202,event_booth,02 OTHER.zip,Events Booths,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0203,event_booth_sale,02 OTHER.zip,Events Booths Sales,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0204,event_crm,02 OTHER.zip,Event CRM,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0205,event_crm_sale,02 OTHER.zip,Event CRM Sale,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0206,event_enterprise,02 OTHER.zip,Events Organization Add-on,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0207,event_iot,02 OTHER.zip,IoT for Events,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0208,event_product,02 OTHER.zip,Events Product,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0209,event_sale,02 OTHER.zip,Events Sales,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0210,event_sale_iot,02 OTHER.zip,IoT for Event/Sale,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0211,event_sms,02 OTHER.zip,SMS on Events,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0212,event_social,02 OTHER.zip,Event Social,Marketing/Social,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0213,fleet,02 OTHER.zip,Fleet,Human Resources/Fleet,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0214,frontdesk,02 OTHER.zip,Frontdesk,Human Resources/Frontdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0215,gamification,02 OTHER.zip,Gamification,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0216,gamification_sale_crm,02 OTHER.zip,CRM Gamification,Sales/CRM,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0217,google_account,02 OTHER.zip,Google Users,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0218,google_address_autocomplete,02 OTHER.zip,Google Address Autocomplete,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0219,google_calendar,02 OTHER.zip,Google Calendar,Productivity,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0220,google_gmail,02 OTHER.zip,Google Gmail,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0221,google_recaptcha,02 OTHER.zip,Google reCAPTCHA integration,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0222,helpdesk,02 OTHER.zip,Helpdesk,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0223,helpdesk_account,02 OTHER.zip,Helpdesk Account,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0224,helpdesk_fsm,02 OTHER.zip,Helpdesk FSM,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0225,helpdesk_fsm_report,02 OTHER.zip,Helpdesk FSM Reports,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0226,helpdesk_fsm_sale,02 OTHER.zip,Helpdesk FSM - Sale,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0227,helpdesk_holidays,02 OTHER.zip,Helpdesk Time Off,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0228,helpdesk_mail_plugin,02 OTHER.zip,Helpdesk Mail Plugin,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0229,helpdesk_repair,02 OTHER.zip,Helpdesk Repair,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0230,helpdesk_sale,02 OTHER.zip,Helpdesk After Sales,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0231,helpdesk_sale_loyalty,02 OTHER.zip,Helpdesk Sale Loyalty,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0232,helpdesk_sale_timesheet,02 OTHER.zip,Sell Helpdesk Timesheet,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0233,helpdesk_sms,02 OTHER.zip,Helpdesk - SMS,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0234,helpdesk_stock,02 OTHER.zip,Helpdesk Stock,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0235,helpdesk_stock_account,02 OTHER.zip,Helpdesk Stock Account,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0236,helpdesk_timesheet,02 OTHER.zip,Helpdesk Timesheet,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0237,hr,02 OTHER.zip,Employees,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0238,hr_appraisal,02 OTHER.zip,Appraisals,Human Resources/Appraisals,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0239,hr_appraisal_skills,02 OTHER.zip,Appraisal - Skills,Human Resources/Appraisals,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0240,hr_appraisal_survey,02 OTHER.zip,Appraisal - Survey,Human Resources/Appraisals,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0241,hr_attendance,02 OTHER.zip,Attendances,Human Resources/Attendances,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0242,hr_attendance_gantt,02 OTHER.zip,Attendance Gantt,Human Resources/Attendances,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0243,hr_calendar,02 OTHER.zip,Display Working Hours in Calendar,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0244,hr_contract_salary,02 OTHER.zip,Salary Configurator,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0245,hr_contract_salary_holidays,02 OTHER.zip,Salary Configurator - Holidays,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0246,hr_contract_salary_payroll,02 OTHER.zip,Salary Configurator - Payroll,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0247,hr_expense,02 OTHER.zip,Expenses,Human Resources/Expenses,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0248,hr_expense_extract,02 OTHER.zip,Hr Expense Extract,Human Resources/Expenses,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0249,hr_expense_predict_product,02 OTHER.zip,Hr Expense Predict product,Human Resources/Expenses,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0250,hr_expense_stripe,02 OTHER.zip,Expense cards,Human Resources/Expenses,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0251,hr_expense_stripe_demo,02 OTHER.zip,Expense cards: Demo,Human Resources/Expenses,YES,NO,TEST-DEMO-THEME-NOISE-CANDIDATE,demo module naming,OBSERVED
PS04-MOD-0252,hr_fleet,02 OTHER.zip,Fleet History,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0253,hr_gamification,02 OTHER.zip,HR Gamification,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0254,hr_gantt,02 OTHER.zip,Employees in Gantt,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0255,hr_holidays,02 OTHER.zip,Time Off,Human Resources/Time Off,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0256,hr_holidays_attendance,02 OTHER.zip,HR Attendance Holidays,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0257,hr_holidays_gantt,02 OTHER.zip,Time off Gantt,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0258,hr_holidays_homeworking,02 OTHER.zip,Holidays with Remote Work,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0259,hr_homeworking,02 OTHER.zip,Remote Work,Human Resources/Remote Work,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0260,hr_homeworking_calendar,02 OTHER.zip,Remote Work with calendar,Human Resources/Remote Work,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0261,hr_hourly_cost,02 OTHER.zip,Employee Hourly Wage,Services/Employee Hourly Cost,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0262,hr_livechat,02 OTHER.zip,HR - Livechat,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0263,hr_maintenance,02 OTHER.zip,Maintenance - HR,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0264,hr_mobile,02 OTHER.zip,Employees in Mobile,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0265,hr_org_chart,02 OTHER.zip,HR Org Chart,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0266,hr_payroll,02 OTHER.zip,Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0267,hr_payroll_account,02 OTHER.zip,Payroll Accounting,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0268,hr_payroll_account_iso20022,02 OTHER.zip,SEPA Payments for Payroll,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0269,hr_payroll_attendance,02 OTHER.zip,Payroll - Attendance,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0270,hr_payroll_expense,02 OTHER.zip,Expenses in Payslips,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0271,hr_payroll_fleet,02 OTHER.zip,Payroll - Fleet,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0272,hr_payroll_holidays,02 OTHER.zip,Time Off in Payslips,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0273,hr_payroll_planning,02 OTHER.zip,Payroll - Planning,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0274,hr_payroll_sale_commission,02 OTHER.zip,Commission in Payslips,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0275,hr_presence,02 OTHER.zip,Employee Presence Control,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0276,hr_recruitment,02 OTHER.zip,Recruitment,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0277,hr_recruitment_ai,02 OTHER.zip,Recruitment With AI,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0278,hr_recruitment_extract,02 OTHER.zip,Hr Recruitment Extract,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0279,hr_recruitment_integration_base,02 OTHER.zip,Recruitment Integration Base,Human Resources/Recruitment/Integration,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0280,hr_recruitment_integration_monster,02 OTHER.zip,Job Board - Monster.com,Human Resources/Recruitment/Integration,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0281,hr_recruitment_integration_skills_monster,02 OTHER.zip,Job Board - Monster.com (Skills),Human Resources/Recruitment/Integration,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0282,hr_recruitment_integration_website,02 OTHER.zip,Recruitment Integration website,Human Resources/Recruitment/Integration,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0283,hr_recruitment_integration_website_monster,02 OTHER.zip,Job Board - Monster.com (Website),Human Resources/Recruitment/Integration,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0284,hr_recruitment_reports,02 OTHER.zip,Recruitment Reporting,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0285,hr_recruitment_sign,02 OTHER.zip,Recruitment - Signature,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0286,hr_recruitment_skills,02 OTHER.zip,Recruitment - Skills Management,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0287,hr_recruitment_sms,02 OTHER.zip,Recruitment - SMS,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0288,hr_recruitment_survey,02 OTHER.zip,Hr Recruitment Interview Forms,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0289,hr_referral,02 OTHER.zip,Employee Referral,Human Resources/Referrals,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0290,hr_sign,02 OTHER.zip,Contract - Signature,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0291,hr_skills,02 OTHER.zip,Skills Management,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0292,hr_skills_event,02 OTHER.zip,Skills Events,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0293,hr_skills_slides,02 OTHER.zip,Skills e-learning,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0294,hr_skills_survey,02 OTHER.zip,Skills Certification,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0295,hr_timesheet,02 OTHER.zip,Task Logs,Services/Timesheets,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0296,hr_timesheet_attendance,02 OTHER.zip,Timesheets/attendances reporting,Human Resources/Attendances,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0297,hr_work_entry,02 OTHER.zip,Work Entries,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0298,hr_work_entry_attendance,02 OTHER.zip,Work Entries - Attendance,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0299,hr_work_entry_enterprise,02 OTHER.zip,Work Entries - Enterprise,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0300,hr_work_entry_holidays,02 OTHER.zip,Time Off in Payslips,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0301,hr_work_entry_holidays_enterprise,02 OTHER.zip,Time Off in Payslips Enterprise,Human Resources/Payroll,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0302,hr_work_entry_planning,02 OTHER.zip,Work Entries - Planning,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0303,hr_work_entry_planning_attendance,02 OTHER.zip,Attendances - Planning,Human Resources/Employees,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0304,html_builder,02 OTHER.zip,HTML Builder,Uncategorized,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0305,html_editor,02 OTHER.zip,HTML Editor,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0306,http_routing,02 OTHER.zip,Web Routing,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0307,iap,02 OTHER.zip,In-App Purchases,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0308,iap_crm,02 OTHER.zip,IAP / CRM,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0309,iap_extract,02 OTHER.zip,Iap Extract,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0310,iap_mail,02 OTHER.zip,IAP / Mail,Hidden/Tools,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0311,im_livechat,02 OTHER.zip,Live Chat,Website/Live Chat,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0312,industry_fsm,02 OTHER.zip,Field Service,Services/Field Service,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0313,industry_fsm_repair,02 OTHER.zip,Field Service Repair,Services/Field Service,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0314,industry_fsm_report,02 OTHER.zip,Field Service Reports,Services/Field Service,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0315,industry_fsm_sale,02 OTHER.zip,Field Service - Sale,Services/Field Service,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0316,industry_fsm_sale_report,02 OTHER.zip,Field Service Reports - Sale,Services/Field Service,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-0317,industry_fsm_sale_subscription,02 OTHER.zip,Field Service - Sale Subscription,Services/Field Service,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
