evidence,module,path,class,model,table,decorator_count,business_method_count,sample_methods
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_leave_accrual_plan_level.py,HrLeaveAccrualLevel,hr.leave.accrual.level,hr_leave_accrual_level,13,16,_check_dates|_check_maximum_leaves|_compute_sequence|_compute_can_modify_value_type|_inverse_added_value_type|_compute_added_value_type|_compute_first_month_day|_compute_second_month_day|_compute_yearly_day|_compute_maximum_leave|_compute_action_with_unused_accruals|_compute_carryover_options
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,8,11,_compute_current_leave|_compute_presence_state|_compute_allocation_count|_compute_allocation_remaining_display|_compute_presence_icon|_compute_leave_status|_compute_leave_manager|_compute_show_leaves|create|write|action_time_off_dashboard
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_leave_allocation.py,HrLeaveAllocation,hr.leave.allocation,hr_leave_allocation,24,29,_check_date_from_date_to|_compute_is_officer|_onchange_name|_compute_description|_compute_description_validity|_compute_leaves|_compute_number_of_days_display|_compute_number_of_hours_display|_compute_duration_display|_compute_can_approve|_compute_can_validate|_compute_can_refuse
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/res_users.py,ResUsers,res.users,res_users,4,3,_compute_im_status|create|_compute_display_name
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/res_partner.py,ResPartner,res.partner,res_partner,1,2,_compute_leave_date_to|_compute_im_status
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/models/hr_leave_type.py,HrLeaveType,hr.leave.type,hr_leave_type,15,15,_check_allow_request_on_top|_check_elligible_for_accrual_rate|_check_overlapping_public_holidays|_compute_valid|_compute_country_id|_compute_leaves|_compute_allocation_count|_compute_group_days_leave|_compute_accrual_count|_compute_is_used|_compute_display_name|_compute_eligible_for_accrual_rate
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/report/hr_leave_report_calendar.py,HrLeaveReportCalendar,hr.leave.report.calendar,hr_leave_report_calendar,3,5,_compute_display_name|_compute_name|_compute_is_manager|action_approve|action_refuse
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/report/hr_leave_report.py,HrLeaveReport,hr.leave.report,hr_leave_report,0,1,action_open_record
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/report/hr_leave_employee_type_report.py,HrLeaveEmployeeTypeReport,hr.leave.employee.type.report,hr_leave_employee_type_report,1,1,action_time_off_analysis
02 OTHER.zip,hr_holidays,02 OTHER/hr_holidays/report/holidays_summary_report.py,ReportHr_HolidaysReport_Holidayssummary,report.hr_holidays.report_holidayssummary,report_hr_holidays_report_holidayssummary,1,0,
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/sale_order.py,SaleOrder,sale.order,sale_order,1,3,create|action_confirm|action_add_from_catalog
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/sale_order.py,SaleOrderLine,sale.order.line,sale_order_line,2,3,_compute_delivered_amount|_compute_invoice_status|_compute_qty_to_invoice
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/product_template.py,ProductTemplate,product.template,product_template,1,0,
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/product_product.py,ProductProduct,product.product,product_product,3,3,_compute_fsm_quantity|_inverse_fsm_quantity|action_assign_serial
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/project_task.py,ProjectTask,project.task,project_task,11,22,_compute_display_sign_report_buttons|_compute_display_send_report_buttons|_compute_pricelist_id|_compute_currency_id|_compute_display_conditions_count|_compute_quotation_count|_compute_portal_quotation_count|_compute_material_line_totals|_compute_display_create_invoice_buttons|_compute_warning_message|_compute_portal_invoice_count|_compute_sale_order_id
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/project_project.py,ProjectProject,project.project,project_project,9,12,_compute_hide_price|_compute_allow_quotations|_compute_allow_billable|_compute_allow_material|_inverse_allow_quotations|_check_project_fsm_group_at_removal|_compute_pricing_type|_compute_sale_line_id|_compute_partner_id|_compute_display_sales_stat_buttons|action_view_sols|action_view_sos
02 OTHER.zip,industry_fsm_sale,02 OTHER/industry_fsm_sale/models/project_sale_line_employee_map.py,ProjectSaleLineEmployeeMap,project.sale.line.employee.map,project_sale_line_employee_map,3,3,_compute_sale_line_id|_compute_price_unit|_compute_currency_id
02 OTHER.zip,l10n_cz_intrastat,02 OTHER/l10n_cz_intrastat/wizard/intrastat_goods_submission_wizard.py,L10n_Cz_IntrastatIntrastatGoodsSubmissionWizard,l10n_cz_intrastat.intrastat.goods.submission.wizard,l10n_cz_intrastat_intrastat_goods_submission_wizard,0,1,action_proceed_with_submission
02 OTHER.zip,l10n_cz_intrastat,02 OTHER/l10n_cz_intrastat/models/account_return.py,AccountReturn,account.return,account_return,0,1,action_submit
02 OTHER.zip,l10n_cz_intrastat,02 OTHER/l10n_cz_intrastat/models/account_intrastat_report.py,AccountIntrastatGoodsReportHandler,account.intrastat.goods.report.handler,account_intrastat_goods_report_handler,2,0,
02 OTHER.zip,hr_skills_slides,02 OTHER/hr_skills_slides/models/hr_employee_public.py,HrEmployeePublic,hr.employee.public,hr_employee_public,0,1,action_open_courses
02 OTHER.zip,hr_skills_slides,02 OTHER/hr_skills_slides/models/slide_channel.py,SlideChannel,slide.channel,slide_channel,0,1,_action_add_members
02 OTHER.zip,hr_skills_slides,02 OTHER/hr_skills_slides/models/hr_resume_line.py,HrResumeLine,hr.resume.line,hr_resume_line,3,4,_compute_duration|_onchange_channel_id|_compute_channel_id|_compute_color
02 OTHER.zip,hr_skills_slides,02 OTHER/hr_skills_slides/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,2,2,_compute_courses_completion_text|action_open_courses
02 OTHER.zip,project_hr_expense,02 OTHER/project_hr_expense/models/hr_expense.py,HrExpense,hr.expense,hr_expense,1,2,_compute_analytic_distribution|create
02 OTHER.zip,project_hr_expense,02 OTHER/project_hr_expense/models/project_project.py,ProjectProject,project.project,project_project,0,2,action_profitability_items|action_open_project_expenses
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/wizard/pos_make_invoice.py,PosMakeInvoice,pos.make.invoice,pos_make_invoice,0,2,_compute_order_count|action_create_invoices
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/wizard/pos_confirmation_wizard.py,PosConfirmationWizard,pos.confirmation.wizard,pos_confirmation_wizard,0,1,action_confirm
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/wizard/pos_details.py,PosDetailsWizard,pos.details.wizard,pos_details_wizard,2,2,_onchange_start_date|_onchange_end_date
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/digest.py,DigestDigest,digest.digest,digest_digest,0,2,_compute_kpi_pos_total_value|_compute_kpis_actions
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/ir_module_module.py,IrModuleModule,ir.module.module,ir_module_module,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_lang.py,ResLang,res.lang,res_lang,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_combo.py,ProductCombo,product.combo,product_combo,5,3,_check_qty_max|_check_qty_free|_check_qty_max_greater_than_qty_free
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_tax.py,AccountTax,account.tax,account_tax,2,1,write
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_pricelist.py,ProductPricelist,product.pricelist,product_pricelist,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_pricelist.py,ProductPricelistItem,product.pricelist.item,product_pricelist_item,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_move.py,AccountMove,account.move,account_move,4,8,_compute_origin_pos_count|_compute_always_tax_exigible|_compute_payments_widget_reconciled_info|_compute_amount|_compute_tax_totals|_compute_is_storno|action_view_source_pos_orders|button_draft
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_move.py,AccountMoveLine,account.move.line,account_move_line,0,1,_compute_name
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_category.py,PosCategory,pos.category,pos_category,6,4,_check_category_recursion|_compute_display_name|_compute_has_image|_check_hour
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_preset.py,PosPreset,pos.preset,pos_preset,4,7,_check_slots|_compute_count_linked_orders|_compute_count_linked_config|_compute_has_image|_compute_slots_usage|action_open_linked_orders|action_open_linked_config
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_country.py,ResCountry,res.country,res_country,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_category.py,ProductCategory,product.category,product_category,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_combo_item.py,ProductComboItem,product.combo.item,product_combo_item,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/resource_calendar_attendance.py,ResourceCalendarAttendance,resource.calendar.attendance,resource_calendar_attendance,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/stock_warehouse.py,StockWarehouse,stock.warehouse,stock_warehouse,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_load_mixin.py,PosLoadMixin,pos.load.mixin,pos_load_mixin,5,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_country_state.py,ResCountryState,res.country.state,res_country_state,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_journal.py,AccountJournal,account.journal,account_journal,2,3,_check_type|_check_no_active_payments|action_archive
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_session.py,PosSession,pos.session,pos_session,14,21,write|_compute_is_in_company_currency|_compute_cash_balance|_compute_total_payments_amount|_compute_order_count|_compute_picking_count|action_stock_picking|_compute_cash_control|_compute_cash_journal|_check_pos_config|_check_start_date|_check_invoices_are_posted
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_session.py,StockRule,stock.rule,stock_rule,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_note.py,PosNote,pos.note,pos_note,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/uom.py,UomUom,uom.uom,uom_uom,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_uom.py,ProductUom,product.uom,product_uom,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_tax_group.py,AccountTaxGroup,account.tax.group,account_tax_group,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_config.py,PosConfig,pos.config,pos_config,27,31,_compute_fast_payment_method_ids|_compute_cash_control|_compute_company_has_template|_compute_is_installed_account_accountant|_compute_currency|_compute_current_session|_compute_statistics_for_session|_compute_last_session|_compute_current_session_user|_check_rounding_method_strategy|_check_profit_loss_cash_journal|_check_company_payment
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_template.py,ProductTemplate,product.template,product_template,10,7,write|_compute_color|_check_is_special_product|action_archive|_onchange_sale_ok|_onchange_available_in_pos|_check_combo_inclusions
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_product.py,ProductProduct,product.product,product_product,3,1,action_archive
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_bus_mixin.py,PosBusMixin,pos.bus.mixin,pos_bus_mixin,1,1,create
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_account.py,AccountAccount,account.account,account_account,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_bill.py,PosBill,pos.bill,pos_bill,3,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_payment.py,AccountPayment,account.payment,account_payment,1,1,_compute_outstanding_account_id
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_company.py,ResCompany,res.company,res_company,3,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_currency.py,ResCurrency,res.currency,res_currency,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/stock_picking.py,StockPicking,stock.picking,stock_picking,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/stock_picking.py,StockPickingType,stock.picking.type,stock_picking_type,4,2,_compute_hide_reservation_method|_check_active
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/stock_picking.py,StockMove,stock.move,stock_move,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_payment_method.py,PosPaymentMethod,pos.payment.method,pos_payment_method,15,13,_compute_hide_use_payment_terminal|_compute_hide_qr_code_method|_onchange_payment_method_type|_onchange_use_payment_terminal|_compute_open_session_ids|_compute_type|_onchange_journal_id|_compute_is_cash_count|create|write|_check_payment_method|_check_company_config
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_users.py,ResUsers,res.users,res_users,3,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,16,17,create|action_pos_config_create_new|action_pos_printer_dialog|_compute_pos_printer|_compute_pos_iface_available_categ_ids|_compute_pos_selectable_categ_ids|_compute_pos_iface_cashdrawer|_compute_pos_receipt_header_footer|_compute_pos_fiscal_positions|_compute_pos_tip_product_id|_compute_pos_pricelist_id|_compute_pos_allowed_pricelist_ids
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_attribute.py,ProductAttribute,product.attribute,product_attribute,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_attribute.py,ProductAttributeCustomValue,product.attribute.custom.value,product_attribute_custom_value,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_attribute.py,ProductTemplateAttributeLine,product.template.attribute.line,product_template_attribute_line,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_attribute.py,ProductTemplateAttributeValue,product.template.attribute.value,product_template_attribute_value,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_attribute.py,ProductTemplateAttributeExclusion,product.template.attribute.exclusion,product_template_attribute_exclusion,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/account_fiscal_position.py,AccountFiscalPosition,account.fiscal.position,account_fiscal_position,2,1,action_archive
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_payment.py,PosPayment,pos.payment,pos_payment,4,3,_compute_display_name|_check_amount|_check_payment_method_id
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/report_sale_details.py,ReportPoint_Of_SaleReport_Saledetails,report.point_of_sale.report_saledetails,report_point_of_sale_report_saledetails,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_printer.py,PosPrinter,pos.printer,pos_printer,5,1,_onchange_epson_printer_ip
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/res_partner.py,ResPartner,res.partner,res_partner,5,6,_compute_pos_contact_address|_compute_application_statistics_hook|_compute_fiscal_position_id|_compute_pos_order|_compute_invoice_emails|action_view_pos_order
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_order.py,PosOrder,pos.order,pos_order,24,30,_compute_amount_paid|_compute_invoice_status|_compute_order_config_id|_compute_refund_related_fields|_compute_has_refundable_lines|_compute_is_invoiced|_compute_picking_count|_compute_currency_rate|_compute_is_total_cost_computed|_compute_contact_details|_compute_total_cost_in_real_time|_compute_total_cost_at_session_closing
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_order.py,PosOrderLine,pos.order.line,pos_order_line,11,10,_compute_refund_qty|create|write|_onchange_amount_line_all|_compute_amount_line_all|_onchange_product_id|_onchange_qty|_compute_total_cost|_compute_margin|unlink
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_order.py,PosPackOperationLot,pos.pack.operation.lot,pos_pack_operation_lot,2,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/pos_order.py,AccountCashRounding,account.cash.rounding,account_cash_rounding,3,1,_check_session_state
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/decimal_precision.py,DecimalPrecision,decimal.precision,decimal_precision,1,0,
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/models/product_tag.py,ProductTag,product.tag,product_tag,2,2,_compute_has_image|write
02 OTHER.zip,point_of_sale,02 OTHER/point_of_sale/report/pos_invoice.py,ReportPoint_Of_SaleReport_Invoice,report.point_of_sale.report_invoice,report_point_of_sale_report_invoice,1,0,
02 OTHER.zip,documents_spreadsheet_survey,02 OTHER/documents_spreadsheet_survey/models/survey_survey.py,Survey,survey.survey,survey_survey,1,1,action_survey_open_linked_spreadsheet
02 OTHER.zip,ai_crm_livechat,02 OTHER/ai_crm_livechat/models/ai_agent.py,AIAgent,ai.agent,ai_agent,0,2,_compute_created_leads|action_view_leads
02 OTHER.zip,ai_crm_livechat,02 OTHER/ai_crm_livechat/models/crm_lead.py,CrmLead,crm.lead,crm_lead,1,0,
02 OTHER.zip,website_blog,02 OTHER/website_blog/models/website_blog.py,BlogBlog,blog.blog,blog_blog,2,2,_compute_blog_post_count|write
02 OTHER.zip,website_blog,02 OTHER/website_blog/models/website_blog.py,BlogPost,blog.post,blog_post,4,6,_compute_website_url|_compute_teaser|_compute_post_date|_check_for_publication|create|write
02 OTHER.zip,website_blog,02 OTHER/website_blog/models/website_snippet_filter.py,WebsiteSnippetFilter,website.snippet.filter,website_snippet_filter,1,0,
