id,product_id,company_id,location_id,storage_category_id,lot_id,package_id,owner_id,user_id,create_uid,write_uid,inventory_date,quantity,reserved_quantity,inventory_quantity,inventory_diff_quantity,inventory_quantity_set,in_date,create_date,write_date,accounting_date
1430,2234,1,108,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.752348,2026-08-25 12:23:17.006773,\N
142,3638,1,14,\N,\N,\N,\N,\N,1,1,\N,567.860000,0.000000,\N,-567.860000,f,2026-08-25 12:19:21,2026-08-25 12:19:21.483812,2026-08-25 12:19:21.483812,\N
88,99,1,14,\N,\N,\N,\N,\N,1,1,\N,-565310.000000,0.000000,\N,565.310000,f,2026-08-25 12:19:18,2026-08-25 12:19:18.448448,2026-08-25 12:19:18.448448,\N
146,3658,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:21,2026-08-25 12:19:21.708487,2026-08-25 12:19:21.708487,\N
148,3507,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,6.000000,f,2026-08-25 12:19:21,2026-08-25 12:19:21.803918,2026-08-25 12:19:21.803918,\N
90,100,1,14,\N,\N,\N,\N,\N,1,1,\N,-59610.000000,0.000000,\N,59.610000,f,2026-08-25 12:19:18,2026-08-25 12:19:18.570878,2026-08-25 12:19:18.570878,\N
79,2265,1,8,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:18,2026-08-25 12:19:18.047761,2026-08-25 12:22:32.759837,\N
150,3745,1,14,\N,\N,\N,\N,\N,1,1,\N,-12.000000,0.000000,\N,12.000000,f,2026-08-25 12:19:21,2026-08-25 12:19:21.897809,2026-08-25 12:19:21.897809,\N
80,2265,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:00,2026-08-25 12:19:18.047761,2026-08-25 12:20:00.228496,\N
152,3673,1,14,\N,\N,\N,\N,\N,1,1,\N,29.390000,0.000000,\N,-29.390000,f,2026-08-25 12:19:22,2026-08-25 12:19:21.996045,2026-08-25 12:19:21.996045,\N
157,3698,1,8,\N,\N,\N,\N,\N,1,1,2026-12-31,8.830000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.30626,2026-08-25 12:22:35.146853,\N
167,17,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,21.000000,0,0.000000,0.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.818456,2026-08-25 19:21:34.127653,\N
154,3618,1,14,\N,\N,\N,\N,\N,1,1,\N,-371.030000,0.000000,\N,371.030000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.098266,2026-08-25 12:19:22.098266,\N
159,3620,1,8,\N,\N,\N,\N,\N,1,1,2026-12-31,-29.450000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.407459,2026-08-25 12:22:35.207332,\N
169,18,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,20.000000,0,0.000000,0.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.914421,2026-08-25 19:20:29.846262,\N
156,3695,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.20631,2026-08-25 12:19:22.20631,\N
158,3698,1,14,\N,\N,\N,\N,\N,1,1,\N,-8.830000,0.000000,\N,8.830000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.30626,2026-08-25 12:19:22.30626,\N
160,3620,1,14,\N,\N,\N,\N,\N,1,1,\N,29.450000,0.000000,\N,-29.450000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.407459,2026-08-25 12:19:22.407459,\N
162,2501,1,14,\N,\N,\N,\N,\N,1,1,\N,3.000000,0.000000,\N,-3.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.518381,2026-08-25 12:19:22.518381,\N
164,15,1,14,\N,\N,\N,\N,\N,1,1,\N,-8.000000,0.000000,\N,8.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.627493,2026-08-25 12:19:22.627493,\N
171,19,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.013131,2026-08-25 19:22:17.400314,\N
161,2501,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,-3.000000,0,0.000000,0.000000,f,2026-08-25 19:22:14,2026-08-25 12:19:22.518381,2026-08-25 19:22:13.250161,\N
166,16,1,14,\N,\N,\N,\N,\N,1,1,\N,-16.000000,0.000000,\N,16.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.723584,2026-08-25 12:19:22.723584,\N
163,15,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,8.000000,0,0.000000,0.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.627493,2026-08-25 19:22:05.10988,\N
168,17,1,14,\N,\N,\N,\N,\N,1,1,\N,-21.000000,0.000000,\N,21.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.818456,2026-08-25 12:19:22.818456,\N
2706,97,\N,4,\N,\N,\N,\N,\N,102,114,\N,-687200.00,0.00,\N,59630.00,f,2026-08-29 10:16:39,2026-08-29 07:34:08.01952,2026-08-29 10:16:39.329872,\N
170,18,1,14,\N,\N,\N,\N,\N,1,1,\N,-20.000000,0.000000,\N,20.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:22.914421,2026-08-25 12:19:22.914421,\N
175,2614,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,6.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.212474,2026-08-25 12:22:35.68303,\N
172,19,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.013131,2026-08-25 12:19:23.013131,\N
177,3739,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.310368,2026-08-25 12:22:35.739019,\N
2213,2226,2,117,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0,0.000000,0.000000,f,2026-08-25 12:23:49,2026-08-25 12:23:49.553569,2026-08-25 19:22:38.365314,\N
174,3,1,14,\N,\N,\N,\N,\N,1,1,\N,-1067.000000,0.000000,\N,1067.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.113361,2026-08-25 12:19:23.113361,\N
179,2443,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:54,2026-08-25 12:19:23.433192,2026-08-25 12:22:35.80064,\N
176,2614,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,6.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.212474,2026-08-25 12:19:23.212474,\N
180,2439,1,91,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.464577,2026-08-25 12:22:35.864783,\N
188,2482,1,92,\N,\N,\N,\N,\N,1,1,2026-12-31,18.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.883505,2026-08-25 12:22:36.113307,\N
178,3739,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.310368,2026-08-25 12:19:23.310368,\N
182,22,1,92,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.589663,2026-08-25 12:22:35.930518,\N
149,3745,1,8,\N,\N,\N,\N,\N,1,1,2026-12-31,12.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:21,2026-08-25 12:19:21.897809,2026-08-25 12:22:34.891776,\N
181,2439,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.464577,2026-08-25 12:19:23.464577,\N
184,27,1,92,\N,\N,\N,\N,\N,1,1,2026-12-31,17.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.689278,2026-08-25 12:22:35.992508,\N
183,22,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.589663,2026-08-25 12:19:23.589663,\N
186,25,1,92,\N,\N,\N,\N,\N,1,1,2026-12-31,14.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.784571,2026-08-25 12:22:36.053131,\N
185,27,1,14,\N,\N,\N,\N,\N,1,1,\N,-17.000000,0.000000,\N,17.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.689278,2026-08-25 12:19:23.689278,\N
190,1283,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:23.977931,2026-08-25 12:22:36.174691,\N
187,25,1,14,\N,\N,\N,\N,\N,1,1,\N,-14.000000,0.000000,\N,14.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.784571,2026-08-25 12:19:23.784571,\N
189,2482,1,14,\N,\N,\N,\N,\N,1,1,\N,-18.000000,0.000000,\N,18.000000,f,2026-08-25 12:19:23,2026-08-25 12:19:23.883505,2026-08-25 12:19:23.883505,\N
192,92,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.093278,2026-08-25 12:22:36.237759,\N
209,1209,1,93,\N,24,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.06124,2026-08-25 12:22:36.785738,\N
191,1283,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:23.977931,2026-08-25 12:19:23.977931,\N
194,91,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.210365,2026-08-25 12:22:36.297497,\N
212,1221,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:42,2026-08-25 12:19:25.179487,2026-08-25 12:19:42.60697,\N
197,93,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:33,2026-08-25 12:19:24.323677,2026-08-25 12:19:33.271494,\N
196,93,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.323677,2026-08-25 12:22:36.358828,\N
202,1920,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,5.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.687099,2026-08-25 12:22:36.538921,\N
222,1889,1,14,\N,\N,\N,\N,\N,1,1,\N,-8.000000,0.000000,\N,4.000000,f,2026-08-25 12:19:34,2026-08-25 12:19:25.75874,2026-08-25 12:19:34.853186,\N
198,94,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.444294,2026-08-25 12:22:36.418383,\N
203,1920,1,14,\N,\N,\N,\N,\N,1,1,\N,-10.000000,0.000000,\N,5.000000,f,2026-08-25 12:19:39,2026-08-25 12:19:24.687099,2026-08-25 12:19:39.59924,\N
200,2195,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.565731,2026-08-25 12:22:36.478833,\N
199,94,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.444294,2026-08-25 12:19:24.444294,\N
204,1202,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:54,2026-08-25 12:19:24.783553,2026-08-25 12:22:36.600233,\N
214,1222,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:40,2026-08-25 12:19:25.29088,2026-08-25 12:19:40.647044,\N
205,1204,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.815431,2026-08-25 12:22:36.663088,\N
151,3673,1,8,\N,\N,\N,\N,\N,1,1,2026-12-31,-29.390000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:22,2026-08-25 12:19:21.996045,2026-08-25 12:22:34.953405,\N
206,1204,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.815431,2026-08-25 12:19:24.815431,\N
207,1209,1,93,\N,22,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.940621,2026-08-25 12:22:36.725976,\N
201,2195,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,3.000000,f,2026-08-25 12:19:42,2026-08-25 12:19:24.565731,2026-08-25 12:19:42.327606,\N
208,1209,1,14,\N,22,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:24,2026-08-25 12:19:24.940621,2026-08-25 12:19:24.940621,\N
216,1914,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:42,2026-08-25 12:19:25.406192,2026-08-25 12:19:42.853975,\N
210,1209,1,14,\N,24,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.06124,2026-08-25 12:19:25.06124,\N
211,1221,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.179487,2026-08-25 12:22:36.847208,\N
213,1222,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.29088,2026-08-25 12:22:36.912776,\N
215,1914,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.406192,2026-08-25 12:22:36.978726,\N
2708,1188,2,32,\N,\N,\N,\N,\N,102,102,2026-12-31,0.00,0.00,\N,-7.50,f,2026-08-29 09:10:24,2026-08-29 09:01:07.733259,2026-08-29 09:10:50.432935,\N
217,1227,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.524112,2026-08-25 12:22:37.04514,\N
218,1227,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.524112,2026-08-25 12:19:25.524112,\N
219,1228,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.640558,2026-08-25 12:22:37.106728,\N
193,92,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,3.000000,f,2026-08-25 12:19:33,2026-08-25 12:19:24.093278,2026-08-25 12:19:33.034823,\N
220,1228,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,3.000000,f,2026-08-25 12:19:32,2026-08-25 12:19:25.640558,2026-08-25 12:19:32.365955,\N
1433,2044,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:20:32,2026-08-25 12:20:32.862854,2026-08-25 12:20:32.862854,\N
195,91,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:33,2026-08-25 12:19:24.210365,2026-08-25 12:19:33.149612,\N
2709,3389,2,32,\N,\N,\N,\N,\N,102,102,2026-12-31,0.00,0.00,\N,-3.00,f,2026-08-29 09:11:40,2026-08-29 09:11:39.911363,2026-08-29 09:12:28.187483,\N
2707,99,\N,4,\N,\N,\N,\N,\N,102,114,\N,-713510.00,0.00,\N,326080.00,f,2026-08-29 09:31:57,2026-08-29 08:48:03.373955,2026-08-29 09:31:57.770057,\N
226,1230,1,14,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,2.000000,f,2026-08-25 12:19:35,2026-08-25 12:19:25.987205,2026-08-25 12:19:35.085987,\N
225,1230,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:25.987205,2026-08-25 12:22:37.28975,\N
232,1237,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:35,2026-08-25 12:19:26.300996,2026-08-25 12:19:35.371908,\N
227,1233,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.09158,2026-08-25 12:22:37.349193,\N
253,3729,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.463538,2026-08-25 12:19:27.463538,\N
230,1904,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:41,2026-08-25 12:19:26.196818,2026-08-25 12:19:41.024037,\N
229,1904,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.196818,2026-08-25 12:22:37.410096,\N
254,2197,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.578715,2026-08-25 12:22:38.197824,\N
241,1918,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:41,2026-08-25 12:19:26.798055,2026-08-25 12:19:41.352795,\N
231,1237,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.300996,2026-08-25 12:22:37.470944,\N
234,1239,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,3.000000,f,2026-08-25 12:19:35,2026-08-25 12:19:26.415192,2026-08-25 12:19:35.594193,\N
233,1239,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.415192,2026-08-25 12:22:37.532035,\N
245,1917,1,14,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,2.000000,f,2026-08-25 12:19:35,2026-08-25 12:19:27.022562,2026-08-25 12:19:35.70626,\N
235,1241,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,5.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.533528,2026-08-25 12:22:37.592309,\N
239,1249,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,3.000000,f,2026-08-25 12:19:32,2026-08-25 12:19:26.682344,2026-08-25 12:19:32.771747,\N
238,1249,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.682344,2026-08-25 12:22:37.711877,\N
2226,515,2,118,\N,\N,\N,\N,\N,1,1,2026-12-31,15.000000,0,0.000000,0.000000,f,2026-08-25 12:23:50,2026-08-25 12:23:50.230146,2026-08-25 19:22:25.528258,\N
221,1889,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:25,2026-08-25 12:19:25.75874,2026-08-25 12:22:37.168456,\N
243,1919,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:43,2026-08-25 12:19:26.912493,2026-08-25 12:19:42.980924,\N
272,1226,1,14,\N,\N,\N,\N,\N,1,1,\N,-8.000000,0.000000,\N,6.000000,f,2026-08-25 12:19:34,2026-08-25 12:19:28.521175,2026-08-25 12:19:34.732692,\N
240,1918,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.798055,2026-08-25 12:22:37.772617,\N
256,2589,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.696573,2026-08-25 12:22:38.259186,\N
249,2196,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:41,2026-08-25 12:19:27.240091,2026-08-25 12:19:41.721816,\N
242,1919,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:26,2026-08-25 12:19:26.912493,2026-08-25 12:22:37.834277,\N
251,3728,1,14,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,2.000000,f,2026-08-25 12:19:43,2026-08-25 12:19:27.346915,2026-08-25 12:19:43.107991,\N
244,1917,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.022562,2026-08-25 12:22:37.894572,\N
228,1233,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:40,2026-08-25 12:19:26.09158,2026-08-25 12:19:40.896037,\N
246,1925,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.132398,2026-08-25 12:22:37.956115,\N
278,2414,1,14,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.891452,2026-08-25 12:19:28.891452,\N
247,1925,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.132398,2026-08-25 12:19:27.132398,\N
248,2196,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.240091,2026-08-25 12:22:38.016612,\N
257,2589,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.696573,2026-08-25 12:19:27.696573,\N
255,2197,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:42,2026-08-25 12:19:27.578715,2026-08-25 12:19:42.205585,\N
250,3728,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.346915,2026-08-25 12:22:38.076985,\N
258,2415,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,6.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.817496,2026-08-25 12:22:38.322954,\N
2274,512,2,118,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0,0.000000,0.000000,f,2026-08-25 12:23:52,2026-08-25 12:23:52.6593,2026-08-25 19:23:07.220908,\N
252,3729,1,93,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.463538,2026-08-25 12:22:38.136995,\N
270,1214,1,14,\N,23,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.388864,2026-08-25 12:19:28.388864,\N
259,2415,1,14,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,6.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.817496,2026-08-25 12:19:27.817496,\N
260,2427,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.933992,2026-08-25 12:22:38.383339,\N
271,1226,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,6.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.521175,2026-08-25 12:22:38.74495,\N
261,2427,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:27,2026-08-25 12:19:27.933992,2026-08-25 12:19:27.933992,\N
262,2416,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,11.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.042705,2026-08-25 12:22:38.442979,\N
263,2416,1,14,\N,\N,\N,\N,\N,1,1,\N,-11.000000,0.000000,\N,11.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.042705,2026-08-25 12:19:28.042705,\N
264,2423,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.147364,2026-08-25 12:22:38.503845,\N
265,2423,1,14,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.147364,2026-08-25 12:19:28.147364,\N
266,1210,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:20:54,2026-08-25 12:19:28.253614,2026-08-25 12:22:38.56303,\N
286,2585,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:29,2026-08-25 12:19:29.367475,2026-08-25 12:22:39.243341,\N
279,2419,1,94,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:29,2026-08-25 12:19:29.00792,2026-08-25 12:22:38.993095,\N
268,1213,1,14,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.281107,2026-08-25 12:19:28.281107,\N
269,1214,1,94,\N,23,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.388864,2026-08-25 12:22:38.686659,\N
224,1229,1,14,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:19:35,2026-08-25 12:19:25.87423,2026-08-25 12:19:34.97388,\N
273,1548,1,94,\N,33,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:19:28,2026-08-25 12:19:28.639629,2026-08-25 12:22:38.800403,\N
